event_name,event_date,person_a,person_b,interact_type,duration
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人057,人039,小组讨论,18
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人057,人018,小组讨论,17
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人039,人010,小组讨论,10
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人058,人040,小组讨论,13
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人010,人019,跨组请教,11
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人069,人058,小组讨论,23
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人064,人034,小组讨论,23
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人061,人064,跨组请教,9
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人010,人090,小组讨论,17
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人098,人061,跨组请教,29
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人019,人029,跨组请教,22
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人098,人083,小组讨论,23
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人090,人024,小组讨论,24
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人053,人066,小组讨论,26
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人066,人098,小组讨论,6
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人012,人037,小组讨论,26
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人083,人037,合作演示,11
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人016,人049,跨组请教,6
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人038,人056,小组讨论,24
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人019,人053,跨组请教,26
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人025,人053,小组讨论,23
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人016,人038,小组讨论,26
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人066,人086,跨组请教,6
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人024,人083,合作演示,20
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人066,人024,小组讨论,18
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人018,人037,跨组请教,25
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人066,人004,跨组请教,25
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人010,人064,小组讨论,10
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人037,人010,跨组请教,21
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人098,人039,跨组请教,15
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人012,人086,小组讨论,12
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人024,人015,小组讨论,23
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人075,人029,小组讨论,25
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人058,人069,小组讨论,20
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人029,人040,小组讨论,9
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人086,人075,小组讨论,30
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人039,人064,跨组请教,9
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人016,人066,小组讨论,29
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人037,人086,跨组请教,14
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人061,人083,小组讨论,6
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人025,人039,跨组请教,29
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人024,人086,小组讨论,6
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人061,人016,小组讨论,28
人工智能社学术沙龙第3期,2025-10-20 14:00:00.051816,人034,人058,小组讨论,5
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人083,人001,跨组请教,30
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人003,人093,小组讨论,8
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人076,人001,跨组请教,26
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人044,人004,小组讨论,17
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人088,人097,跨组请教,21
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人015,人047,小组讨论,28
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人016,人083,小组讨论,10
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人054,人099,小组讨论,21
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人022,人018,小组讨论,27
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人073,人051,小组讨论,28
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人028,人083,合作演示,23
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人022,人020,小组讨论,5
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人008,人001,跨组请教,29
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人097,人041,小组讨论,19
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人023,人097,小组讨论,25
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人047,人091,合作演示,25
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人029,人073,小组讨论,6
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人091,人024,小组讨论,22
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人073,人020,跨组请教,5
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人060,人003,小组讨论,20
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人024,人047,小组讨论,26
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人083,人020,小组讨论,5
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人073,人015,小组讨论,19
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人016,人094,跨组请教,15
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人099,人038,小组讨论,9
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人019,人016,小组讨论,24
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人091,人094,小组讨论,21
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人024,人015,小组讨论,8
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人097,人004,小组讨论,11
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人051,人008,小组讨论,14
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人094,人013,合作演示,22
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人051,人054,跨组请教,5
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人008,人093,跨组请教,15
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人073,人093,跨组请教,25
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人041,人051,小组讨论,18
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人050,人019,小组讨论,21
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人038,人054,小组讨论,20
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人010,人001,跨组请教,25
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人023,人088,小组讨论,10
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人060,人072,小组讨论,13
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人008,人038,小组讨论,26
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人029,人072,小组讨论,16
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人022,人018,跨组请教,29
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人047,人019,小组讨论,12
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人020,人099,小组讨论,26
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人041,人058,跨组请教,29
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人008,人016,小组讨论,19
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人038,人099,合作演示,27
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人010,人083,跨组请教,16
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人018,人073,小组讨论,7
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人093,人058,跨组请教,12
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人060,人051,小组讨论,8
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人022,人060,小组讨论,15
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人008,人099,跨组请教,13
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人099,人058,小组讨论,14
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人026,人041,跨组请教,16
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人081,人054,小组讨论,20
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人022,人072,小组讨论,30
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人058,人019,小组讨论,29
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人026,人073,跨组请教,11
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人054,人051,合作演示,5
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人004,人016,小组讨论,5
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人016,人023,小组讨论,6
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人015,人028,小组讨论,5
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人013,人060,跨组请教,26
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人028,人050,跨组请教,25
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人013,人029,跨组请教,16
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人018,人041,小组讨论,5
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人060,人008,小组讨论,10
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人001,人051,小组讨论,16
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人060,人073,小组讨论,8
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人083,人024,合作演示,14
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人081,人001,小组讨论,23
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人003,人028,小组讨论,24
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人008,人093,小组讨论,20
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人004,人019,小组讨论,29
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人024,人041,跨组请教,19
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人094,人076,合作演示,5
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人042,人073,跨组请教,10
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人023,人042,跨组请教,22
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人025,人003,小组讨论,23
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人010,人091,小组讨论,28
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人044,人024,小组讨论,23
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人093,人018,小组讨论,11
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人051,人038,小组讨论,22
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人041,人044,小组讨论,28
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人094,人072,小组讨论,28
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人024,人047,小组讨论,29
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人023,人019,小组讨论,22
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人024,人010,跨组请教,19
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人076,人019,合作演示,25
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人042,人091,跨组请教,29
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人054,人015,小组讨论,12
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人008,人001,跨组请教,15
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人042,人041,小组讨论,5
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人003,人010,小组讨论,21
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人051,人072,跨组请教,16
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人099,人003,跨组请教,16
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人083,人020,小组讨论,18
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人023,人016,小组讨论,25
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人083,人091,小组讨论,15
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人044,人013,小组讨论,25
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人013,人038,小组讨论,26
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人025,人041,小组讨论,24
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人024,人097,小组讨论,12
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人018,人060,小组讨论,15
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人083,人050,小组讨论,24
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人013,人008,小组讨论,14
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人094,人023,小组讨论,13
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人091,人001,小组讨论,5
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人093,人013,跨组请教,15
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人016,人028,跨组请教,10
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人023,人010,合作演示,5
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人058,人020,跨组请教,13
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人023,人083,小组讨论,15
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人013,人058,小组讨论,7
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人088,人003,小组讨论,30
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人099,人004,跨组请教,24
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人097,人008,跨组请教,18
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人051,人024,跨组请教,28
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人038,人044,小组讨论,12
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人003,人029,小组讨论,176
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人091,人088,小组讨论,18
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人038,人029,跨组请教,19
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人099,人013,小组讨论,9
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人024,人050,小组讨论,29
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人093,人081,小组讨论,9
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人088,人013,小组讨论,6
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人019,人001,小组讨论,18
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人029,人050,跨组请教,9
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人003,人091,合作演示,5
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人018,人026,小组讨论,29
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人038,人016,合作演示,29
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人047,人093,跨组请教,26
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人072,人044,合作演示,19
人工智能社学术沙龙第4期,2025-08-29 15:00:00.052936,人042,人093,跨组请教,8
