sender_id,receiver_id,interact_type,time,weight
人002,文067,@提及,2025-10-29 02:47:29.902093,5
人084,人017,@提及,2025-10-24 09:02:29.902093,4
文019,环004,文件分享,2025-11-06 23:37:29.902093,3
文076,文078,文件分享,2025-10-20 08:03:29.902093,2
环020,,@提及,2025-11-07 05:37:29.902093,4
环026,人029,私聊,2025-10-22 19:44:29.902093,5
环100,人057,群聊发言,2025-10-30 10:04:29.902093,2
文004,文079,文件分享,2025-10-20 21:13:29.902093,1
环060,人039,@提及,2025-10-21 10:54:29.902093,2
环023,人064,群聊发言,2025-11-01 11:41:29.902093,1
环045,人072,@提及,2025-11-01 00:58:29.902093,4
文009,文047,文件分享,2025-11-11 21:55:29.902093,4
文059,环036,群聊发言,2025-10-25 00:36:29.902093,3
人076,文039,群聊发言,2025-10-19 07:20:29.902093,4
人007,文061,@提及,2025-11-17 00:16:29.902093,3
人075,文050,群聊发言,2025-11-02 11:33:29.902093,3
文063,环040,@提及,2025-10-22 09:41:29.902093,2
人098,人026,私聊,2025-11-03 05:30:29.902093,4
文081,人012,@提及,2025-10-28 07:42:29.902093,4
人050,环050,私聊,2025-11-09 18:51:29.902093,2
文063,环089,群聊发言,2025-11-09 03:35:29.902093,4
人076,,私聊,2025-11-02 09:47:29.902093,5
文100,文033,@提及,2025-10-23 12:09:29.902093,1
文014,人011,群聊发言,2025-10-27 09:50:29.902093,5
文014,人011,群聊发言,2025-10-27 09:50:29.902093,5
环071,环083,群聊发言,2025-11-02 18:33:29.902093,5
人008,环068,私聊,2025-10-26 10:32:29.902093,3
人008,环068,私聊,2025-10-26 10:32:29.902093,3
人002,人053,私聊,2025-11-14 02:12:29.902093,4
人053,环072,群聊发言,2025-11-10 19:30:29.902093,2
人053,环072,群聊发言,2025-11-10 19:30:29.902093,2
文021,文049,@提及,2025-11-15 19:29:29.902093,2
人086,环003,群聊发言,2025-11-05 17:54:29.902093,4
人086,环003,群聊发言,2025-11-05 17:54:29.902093,4
环046,环100,私聊,2025-10-19 19:27:29.902093,2
人071,环036,群聊发言,2025-10-19 22:44:29.902093,1
文038,人093,@提及,2025-11-03 08:32:29.902093,5
环009,环077,私聊,2025-10-21 03:46:29.902093,2
环038,人065,@提及,2025-11-04 12:59:29.902093,5
环058,文010,群聊发言,2025-11-16 09:40:29.902093,1
人013,环091,@提及,2025-10-28 15:46:29.902093,2
人013,环091,@提及,2025-10-28 15:46:29.902093,2
人049,环038,@提及,2025-10-27 03:34:29.902093,4
环051,人096,群聊发言,2025-11-09 05:53:29.902093,3
人033,人031,群聊发言,2025-11-10 14:29:29.902093,5
人033,人031,群聊发言,2025-11-10 14:29:29.902093,5
环059,人008,群聊发言,2025-10-19 18:16:29.902093,5
人022,文048,群聊发言,2025-10-19 08:17:29.902093,2
文062,文077,群聊发言,2025-11-09 00:42:29.902093,3
人052,文071,群聊发言,2025-11-09 02:59:29.902093,3
环014,文070,私聊,2025-11-14 14:13:29.902093,5
环014,文070,私聊,2025-11-14 14:13:29.902093,5
文093,文048,@提及,2025-10-20 08:17:29.902093,3
环082,文031,群聊发言,2025-10-25 16:54:29.902093,2
环070,环038,私聊,2025-11-03 10:59:29.902093,5
人003,文052,@提及,2025-10-21 16:01:29.902093,4
人003,文052,@提及,2025-10-21 16:01:29.902093,4
环040,环073,文件分享,2025-10-25 11:50:29.902093,3
文029,环047,群聊发言,2025-11-17 10:28:29.902093,4
文029,环047,群聊发言,2025-11-17 10:28:29.902093,4
文085,文080,文件分享,2025-11-10 02:29:29.902093,1
文085,文080,文件分享,2025-11-10 02:29:29.902093,1
环092,人092,@提及,2025-11-08 01:15:29.902093,4
环092,,@提及,2025-11-08 01:15:29.902093,4
环038,人099,@提及,2025-11-05 00:49:29.902093,5
文070,环004,群聊发言,2025-11-03 08:49:29.902093,3
文098,文008,私聊,2025-11-01 21:36:29.902093,2
文063,文043,@提及,2025-11-03 21:18:29.902093,4
环026,环028,@提及,2025-10-19 01:05:29.902093,3
人034,文063,@提及,2025-10-21 22:31:29.902093,3
环093,文028,@提及,2025-11-06 01:06:29.902093,4
文054,环004,群聊发言,2025-10-27 12:44:29.902093,1
环010,环086,群聊发言,2025-11-01 09:12:29.902093,2
环010,环086,群聊发言,2025-11-01 09:12:29.902093,2
人038,文096,@提及,2025-10-29 20:28:29.902093,2
人049,人088,私聊,2025-10-30 22:04:29.902093,1
文013,人058,文件分享,2025-11-14 16:31:29.902093,1
环020,环050,@提及,2025-10-25 10:12:29.902093,3
环043,,@提及,2025-10-20 03:51:29.902093,4
文075,文053,@提及,2025-11-03 09:25:29.902093,5
环074,文075,群聊发言,2025-11-06 11:05:29.902093,5
环040,人038,@提及,2025-11-06 08:34:29.902093,2
人013,人066,群聊发言,2025-10-20 02:33:29.902093,1
人040,人064,@提及,2025-11-07 08:25:29.902093,3
文036,文038,文件分享,2025-11-11 00:05:29.902093,3
环036,文022,私聊,2025-11-08 23:40:29.902093,1
文070,文096,@提及,2025-11-01 02:34:29.902093,5
环018,人024,私聊,2025-11-09 06:01:29.902093,4
环026,文057,@提及,2025-10-27 13:20:29.902093,3
环026,文057,@提及,2025-10-27 13:20:29.902093,3
人004,文009,群聊发言,2025-11-14 09:50:29.902093,1
环004,环002,@提及,2025-11-11 15:09:29.902093,4
文007,环018,@提及,2025-11-02 08:36:29.902093,3
文048,文026,群聊发言,2025-11-12 08:36:29.902093,5
人020,人091,群聊发言,2025-11-13 08:32:29.902093,1
文039,文068,@提及,2025-11-10 11:02:29.902093,5
环027,人040,群聊发言,2025-10-21 13:04:29.902093,3
文047,环054,@提及,2025-11-01 22:35:29.902093,2
文011,人029,群聊发言,2025-11-06 07:24:29.902093,5
文081,文037,@提及,2025-11-11 16:29:29.902093,3
环019,人091,@提及,2025-11-10 17:27:29.902093,2
环027,环009,@提及,2025-11-10 01:04:29.902093,2
文071,环058,文件分享,2025-10-23 11:42:29.902093,2
文049,人090,私聊,2025-11-05 21:23:29.902093,3
环086,环009,@提及,2025-11-14 18:47:29.902093,4
文071,文065,私聊,2025-10-28 09:11:29.902093,2
文034,文093,群聊发言,2025-10-30 21:51:29.902093,4
文034,文093,群聊发言,2025-10-30 21:51:29.902093,4
环098,环008,@提及,2025-10-25 08:56:29.902093,1
环072,环034,群聊发言,2025-10-25 03:10:29.902093,4
环096,人011,@提及,2025-11-13 04:09:29.902093,2
人004,环069,私聊,2025-10-31 18:22:29.902093,2
环077,文002,群聊发言,2025-10-30 01:44:29.902093,1
人043,人041,@提及,2025-11-01 04:52:29.902093,5
人082,环074,群聊发言,2025-11-11 23:53:29.902093,4
环084,环083,群聊发言,2025-10-25 10:08:29.902093,2
环084,环083,群聊发言,2025-10-25 10:08:29.902093,2
文070,人100,私聊,2025-11-16 03:52:29.902093,3
人027,人052,文件分享,2025-11-14 13:32:29.902093,4
环026,环069,@提及,2025-10-23 09:19:29.902093,1
环026,环069,@提及,2025-10-23 09:19:29.902093,1
人091,人063,群聊发言,2025-11-15 13:58:29.902093,5
文057,文100,@提及,2025-10-22 23:46:29.902093,5
环062,人024,私聊,2025-11-12 21:28:29.902093,2
文014,文073,@提及,2025-10-22 02:23:29.902093,1
文014,文073,@提及,2025-10-22 02:23:29.902093,1
人091,人042,@提及,2025-11-17 09:20:29.902093,2
人048,环092,@提及,2025-11-03 00:18:29.902093,3
文021,文072,群聊发言,2025-10-28 06:21:29.902093,2
文039,,文件分享,2025-11-13 21:06:29.902093,1
环076,人081,@提及,2025-10-19 09:28:29.902093,2
人026,,群聊发言,2025-10-22 23:47:29.902093,1
文049,文072,私聊,2025-10-23 03:26:29.902093,3
人010,文097,@提及,2025-10-18 20:46:29.902093,3
环013,文021,群聊发言,2025-11-13 20:15:29.902093,4
人043,文027,群聊发言,2025-11-11 06:31:29.902093,4
文016,人058,私聊,2025-10-30 06:33:29.902093,2
文098,文077,私聊,2025-10-23 23:10:29.902093,5
人084,人066,群聊发言,2025-11-06 03:05:29.902093,5
环083,人055,@提及,2025-11-14 23:47:29.902093,5
文052,环093,@提及,2025-10-22 16:05:29.902093,1
环033,环021,群聊发言,2025-11-07 20:00:29.902093,1
人094,人068,私聊,2025-10-22 20:57:29.902093,4
环002,文032,@提及,2025-10-27 12:51:29.902093,4
人011,,私聊,2025-10-27 05:15:29.902093,1
环090,文091,文件分享,2025-10-28 18:13:29.902093,4
环033,人085,群聊发言,2025-11-02 10:50:29.902093,5
环051,环084,群聊发言,2025-10-22 22:12:29.902093,2
环051,环084,群聊发言,2025-10-22 22:12:29.902093,2
环049,文069,群聊发言,2025-11-02 18:20:29.902093,2
环097,人076,群聊发言,2025-10-31 13:12:29.902093,2
环098,环061,群聊发言,2025-11-15 00:05:29.902093,2
文046,环052,私聊,2025-10-23 06:38:29.902093,5
环077,环008,@提及,2025-10-19 14:10:29.902093,2
环077,环008,@提及,2025-10-19 14:10:29.902093,2
环098,文076,私聊,2025-11-14 03:00:29.902093,3
文036,环091,文件分享,2025-10-21 14:12:29.902093,5
文055,环088,群聊发言,2025-10-19 20:54:29.902093,2
人076,环053,群聊发言,2025-11-12 17:52:29.902093,2
人076,环053,群聊发言,2025-11-12 17:52:29.902093,2
文078,人095,群聊发言,2025-10-28 14:27:29.902093,2
文007,文078,私聊,2025-10-19 07:43:29.902093,2
文057,环020,@提及,2025-11-12 11:17:29.902093,4
文057,环020,@提及,2025-11-12 11:17:29.902093,4
文048,人004,文件分享,2025-11-11 18:04:29.902093,3
文048,人004,文件分享,2025-11-11 18:04:29.902093,3
人042,环034,群聊发言,2025-10-30 02:39:29.902093,1
人096,环095,@提及,2025-10-28 18:03:29.902093,2
文038,环087,群聊发言,2025-11-09 15:47:29.902093,1
环066,文017,@提及,2025-10-28 13:21:29.902093,3
环064,环062,@提及,2025-11-15 00:09:29.902093,4
环096,环013,@提及,2025-10-22 03:36:29.902093,1
人022,环033,群聊发言,2025-11-11 18:38:29.902093,5
人036,人021,群聊发言,2025-10-24 08:07:29.902093,4
人085,环095,群聊发言,2025-11-05 11:39:29.902093,3
文061,人065,文件分享,2025-11-14 08:32:29.902093,3
文016,人052,群聊发言,2025-10-27 13:34:29.902093,1
文086,环024,群聊发言,2025-11-07 14:29:29.902093,5
人060,人005,群聊发言,2025-11-14 14:57:29.902093,5
人028,人042,@提及,2025-11-06 06:57:29.902093,4
文093,人057,@提及,2025-10-20 08:33:29.902093,5
文098,环082,群聊发言,2025-10-29 03:32:29.902093,1
人050,人032,文件分享,2025-10-24 01:56:29.902093,4
人012,环061,群聊发言,2025-11-08 11:33:29.902093,3
人083,人045,@提及,2025-10-24 17:32:29.902093,1
环085,文003,群聊发言,2025-10-25 21:58:29.902093,5
环099,环095,群聊发言,2025-11-06 12:29:29.902093,3
文043,,群聊发言,2025-11-01 21:40:29.902093,4
环093,,群聊发言,2025-10-20 22:40:29.902093,3
文046,环091,文件分享,2025-11-01 09:46:29.902093,4
人084,环026,群聊发言,2025-11-15 03:22:29.902093,1
人087,环031,@提及,2025-10-28 23:07:29.902093,4
人004,环054,文件分享,2025-11-10 16:12:29.902093,3
环064,人046,群聊发言,2025-10-30 05:16:29.902093,3
环050,人022,@提及,2025-10-19 02:43:29.902093,5
文035,人033,@提及,2025-11-15 12:11:29.902093,2
人030,人041,@提及,2025-10-21 03:39:29.902093,2
文078,环002,群聊发言,2025-11-08 07:35:29.902093,3
文081,人086,群聊发言,2025-10-20 08:28:29.902093,2
环024,环044,群聊发言,2025-11-08 06:15:29.902093,1
环002,环089,私聊,2025-10-19 04:33:29.902093,5
环027,环066,文件分享,2025-10-22 00:12:29.902093,5
人052,环041,私聊,2025-10-25 23:13:29.902093,4
环003,,群聊发言,2025-10-27 07:37:29.902093,5
人053,环086,文件分享,2025-10-23 05:23:29.902093,1
环036,文077,@提及,2025-10-31 13:41:29.902093,5
人007,文007,@提及,2025-11-15 17:09:29.902093,2
人033,文012,@提及,2025-10-24 11:28:29.902093,3
环088,文049,私聊,2025-11-15 13:20:29.902093,4
环091,环081,私聊,2025-10-30 22:38:29.902093,4
人039,人033,文件分享,2025-11-06 01:20:29.902093,5
环098,环074,@提及,2025-10-21 06:24:29.902093,4
环093,环068,@提及,2025-10-25 03:46:29.902093,3
文028,环049,私聊,2025-11-15 09:36:29.902093,4
人095,文023,群聊发言,2025-11-12 06:10:29.902093,5
人097,人059,@提及,2025-10-19 21:52:29.902093,5
人095,人051,群聊发言,2025-10-25 13:40:29.902093,5
人090,文100,@提及,2025-11-16 23:55:29.902093,2
文035,文018,私聊,2025-10-28 20:23:29.902093,4
人061,环068,群聊发言,2025-10-19 10:07:29.902093,3
文013,人083,文件分享,2025-11-08 23:31:29.902093,3
环028,人001,文件分享,2025-11-11 18:58:29.902093,2
环028,人001,文件分享,2025-11-11 18:58:29.902093,2
人059,文037,@提及,2025-10-28 13:57:29.902093,2
人095,人029,群聊发言,2025-11-07 18:54:29.902093,5
环075,环071,@提及,2025-11-06 00:16:29.902093,5
环064,文060,私聊,2025-11-07 10:03:29.902093,5
文090,环013,群聊发言,2025-10-27 13:03:29.902093,4
文090,环013,群聊发言,2025-10-27 13:03:29.902093,4
环059,人099,私聊,2025-10-26 14:52:29.902093,4
环081,人057,群聊发言,2025-11-03 09:04:29.902093,3
环081,人057,群聊发言,2025-11-03 09:04:29.902093,3
人059,文031,私聊,2025-11-16 16:27:29.902093,2
人074,文043,@提及,2025-10-25 20:36:29.902093,5
环062,人051,私聊,2025-10-26 12:09:29.902093,3
环062,人051,私聊,2025-10-26 12:09:29.902093,3
文023,文093,群聊发言,2025-11-12 21:50:29.902093,1
文023,文093,群聊发言,2025-11-12 21:50:29.902093,1
文047,环036,@提及,2025-11-03 21:21:29.902093,2
人002,环089,私聊,2025-11-14 15:35:29.902093,4
环050,人050,群聊发言,2025-10-24 16:38:29.902093,5
人011,文016,@提及,2025-11-08 19:44:29.902093,5
环013,文012,文件分享,2025-11-17 14:28:29.902093,3
环063,人074,私聊,2025-10-29 11:38:29.902093,4
文045,文008,群聊发言,2025-11-16 00:04:29.902093,2
人090,环091,群聊发言,2025-10-28 15:07:29.902093,4
环021,文005,私聊,2025-10-30 07:24:29.902093,3
环021,文005,私聊,2025-10-30 07:24:29.902093,3
文003,人098,群聊发言,2025-11-13 13:12:29.902093,1
人018,文068,文件分享,2025-11-13 15:17:29.902093,4
人018,文068,文件分享,2025-11-13 15:17:29.902093,4
环096,人059,@提及,2025-11-11 07:01:29.902093,5
环036,人078,群聊发言,2025-11-04 15:30:29.902093,5
环005,文056,群聊发言,2025-10-25 07:17:29.902093,1
环082,环084,群聊发言,2025-11-06 06:37:29.902093,5
人033,环024,群聊发言,2025-11-09 09:32:29.902093,5
文011,环062,私聊,2025-10-26 14:12:29.902093,2
人059,文001,群聊发言,2025-11-13 06:07:29.902093,5
文099,文077,群聊发言,2025-10-25 15:17:29.902093,5
文087,人045,文件分享,2025-11-07 06:37:29.902093,3
人044,环049,@提及,2025-11-09 19:36:29.902093,4
人030,人016,群聊发言,2025-11-08 22:14:29.902093,5
人041,人002,群聊发言,2025-11-05 04:13:29.902093,5
人037,人049,群聊发言,2025-10-28 10:50:29.902093,4
人087,人088,@提及,2025-11-02 03:32:29.902093,5
文004,环006,文件分享,2025-11-13 07:56:29.902093,2
环095,环047,群聊发言,2025-10-31 06:14:29.902093,3
环063,文069,@提及,2025-11-17 19:21:29.902093,3
环063,文069,@提及,2025-11-17 19:21:29.902093,3
环046,人077,私聊,2025-10-20 20:04:29.902093,1
环076,文040,群聊发言,2025-10-28 17:18:29.902093,3
环027,环054,群聊发言,2025-11-11 20:49:29.902093,4
环027,环054,群聊发言,2025-11-11 20:49:29.902093,4
人077,文054,文件分享,2025-11-06 01:13:29.902093,1
人026,环098,群聊发言,2025-10-22 13:49:29.902093,2
人056,人076,文件分享,2025-11-17 15:32:29.902093,3
人046,文081,群聊发言,2025-10-30 22:09:29.902093,3
文071,文028,群聊发言,2025-11-08 21:34:29.902093,2
文001,文050,群聊发言,2025-10-20 18:49:29.902093,5
人091,环088,私聊,2025-11-06 03:21:29.902093,5
人068,人044,私聊,2025-10-20 15:06:29.902093,3
文082,人066,@提及,2025-11-09 16:39:29.902093,2
环020,文099,@提及,2025-10-26 01:29:29.902093,4
文090,环058,群聊发言,2025-10-29 02:43:29.902093,2
文098,环045,私聊,2025-10-21 10:34:29.902093,3
人099,环075,群聊发言,2025-10-23 02:10:29.902093,5
文082,文029,私聊,2025-11-13 12:55:29.902093,1
文082,文029,私聊,2025-11-13 12:55:29.902093,1
文052,文070,文件分享,2025-10-18 21:05:29.902093,1
环068,环072,私聊,2025-11-03 15:31:29.902093,4
人035,文018,私聊,2025-10-30 10:23:29.902093,4
文007,,私聊,2025-10-23 03:14:29.902093,3
人100,文029,@提及,2025-10-25 13:02:29.902093,5
环079,文067,@提及,2025-11-08 14:26:29.902093,2
环071,文023,私聊,2025-11-04 02:39:29.902093,5
环021,人032,群聊发言,2025-10-28 07:45:29.902093,5
文039,环013,群聊发言,2025-10-24 16:11:29.902093,5
人003,,@提及,2025-11-09 21:19:29.902093,5
文073,环067,私聊,2025-11-12 03:20:29.902093,2
环097,环010,@提及,2025-11-15 15:11:29.902093,1
文076,文012,群聊发言,2025-10-29 01:21:29.902093,2
文076,文012,群聊发言,2025-10-29 01:21:29.902093,2
人038,文033,@提及,2025-10-22 14:50:29.902093,3
人035,人091,私聊,2025-11-14 12:30:29.902093,1
文095,,群聊发言,2025-10-31 04:17:29.902093,4
环058,人077,文件分享,2025-11-09 08:31:29.902093,3
文052,人070,群聊发言,2025-11-12 21:20:29.902093,3
文020,文005,@提及,2025-10-21 13:18:29.902093,5
文090,文045,群聊发言,2025-10-25 08:48:29.902093,4
人057,人027,@提及,2025-10-31 15:34:29.902093,3
文044,文001,@提及,2025-11-05 12:53:29.902093,4
文077,文041,@提及,2025-10-27 07:19:29.902093,2
人058,人023,群聊发言,2025-10-27 07:05:29.902093,3
人058,人023,群聊发言,2025-10-27 07:05:29.902093,3
环001,文059,@提及,2025-10-23 23:58:29.902093,3
人008,人067,群聊发言,2025-11-09 05:48:29.902093,1
文082,人040,群聊发言,2025-10-20 12:09:29.902093,5
人069,人018,群聊发言,2025-11-15 01:32:29.902093,1
人069,人018,群聊发言,2025-11-15 01:32:29.902093,1
环100,人024,私聊,2025-11-16 14:46:29.902093,2
文064,人009,@提及,2025-11-08 14:26:29.902093,3
文064,人009,@提及,2025-11-08 14:26:29.902093,3
文021,文027,@提及,2025-10-20 23:13:29.902093,5
人071,文028,群聊发言,2025-11-12 08:48:29.902093,3
人042,环077,私聊,2025-10-24 03:36:29.902093,3
文052,人015,文件分享,2025-11-03 21:30:29.902093,3
环091,环015,群聊发言,2025-10-18 22:09:29.902093,5
环089,文044,私聊,2025-11-07 04:10:29.902093,5
文088,文022,群聊发言,2025-10-20 21:25:29.902093,3
文094,人079,@提及,2025-11-12 06:10:29.902093,5
文094,人079,@提及,2025-11-12 06:10:29.902093,5
环082,人039,群聊发言,2025-11-09 18:02:29.902093,5
环022,人094,私聊,2025-11-05 18:56:29.902093,2
文018,人001,群聊发言,2025-10-23 11:29:29.902093,5
文073,环006,@提及,2025-10-20 15:32:29.902093,3
环079,人093,群聊发言,2025-11-04 22:18:29.902093,4
环048,人064,@提及,2025-11-04 06:37:29.902093,4
人035,环053,私聊,2025-10-21 03:00:29.902093,4
人060,人018,群聊发言,2025-11-13 12:32:29.902093,4
人060,人018,群聊发言,2025-11-13 12:32:29.902093,4
人053,人041,群聊发言,2025-11-10 02:00:29.902093,1
环020,环036,@提及,2025-10-23 23:00:29.902093,5
环020,环036,@提及,2025-10-23 23:00:29.902093,5
文017,文082,群聊发言,2025-11-10 03:46:29.902093,2
文017,文082,群聊发言,2025-11-10 03:46:29.902093,2
环009,人083,@提及,2025-10-23 11:36:29.902093,2
环023,文048,@提及,2025-11-17 02:26:29.902093,1
环043,环032,@提及,2025-11-14 17:38:29.902093,2
环078,人044,私聊,2025-10-28 04:40:29.902093,2
环078,人044,私聊,2025-10-28 04:40:29.902093,2
环093,人005,@提及,2025-10-30 00:42:29.902093,3
环073,,文件分享,2025-10-21 23:42:29.902093,4
人056,环093,私聊,2025-10-27 23:06:29.902093,2
文047,文068,群聊发言,2025-11-16 05:34:29.902093,2
文100,人002,@提及,2025-11-01 01:10:29.902093,3
文015,环050,文件分享,2025-11-17 02:32:29.902093,4
人072,人041,群聊发言,2025-10-25 12:04:29.902093,4
环058,环024,私聊,2025-11-10 07:06:29.902093,2
文068,文029,@提及,2025-11-03 22:56:29.902093,4
文072,环077,文件分享,2025-11-09 20:20:29.902093,4
文072,环077,文件分享,2025-11-09 20:20:29.902093,4
人059,文006,群聊发言,2025-10-25 17:38:29.902093,2
环065,人051,群聊发言,2025-10-21 18:05:29.902093,1
环096,环085,群聊发言,2025-11-04 09:05:29.902093,1
